Group,Run,Metric,Step,Value
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,51,0.024146709591150284
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,52,0.022654740139842033
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,53,0.021706121042370796
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,54,0.02034880593419075
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,55,0.018620751798152924
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,56,0.01765400916337967
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,57,0.016473880037665367
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,58,0.015531922690570354
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,loss/train,59,0.015103141777217388
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,0,0.0
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,1,0.0
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,2,0.3293492794036865
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,3,0.3842739462852478
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,4,0.4930429458618164
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,5,0.5507075190544128
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,6,0.6546196341514587
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,7,0.7230130434036255
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,8,0.7494103908538818
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,9,0.7694103717803955
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,10,0.7813138961791992
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,11,0.801872968673706
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,12,0.8062242865562439
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,13,0.8120608925819397
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,14,0.8267530798912048
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,15,0.8317180871963501
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,16,0.8344060778617859
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,17,0.8437222838401794
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,18,0.8439509272575378
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,19,0.8496042490005493
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,20,0.8497076034545898
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,21,0.856138288974762
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,22,0.8625036478042603
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,23,0.86241215467453
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,24,0.8647058606147766
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,25,0.8660216927528381
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,26,0.8722905516624451
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,27,0.8702021837234497
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,28,0.8755137920379639
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,29,0.8660035133361816
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,30,0.8595570921897888
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,31,0.8816637396812439
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,32,0.8909037709236145
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,33,0.8927943706512451
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,34,0.89552241563797
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,35,0.9036038517951965
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,36,0.9072225689888
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,37,0.9137830138206482
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,38,0.9112218022346497
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,39,0.9133626818656921
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,40,0.9196009635925293
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,41,0.9205977320671082
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,42,0.919109046459198
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,43,0.9199178814888
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,44,0.9201053380966187
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,45,0.9224011898040771
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,46,0.9232571721076965
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,47,0.9177159667015076
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,48,0.9223557114601135
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,49,0.921631932258606
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,50,0.9176194667816162
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,51,0.9242067933082581
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,52,0.9226260185241699
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,53,0.919236421585083
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,54,0.9261430501937866
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,55,0.9260563254356384
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,56,0.9249266982078552
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,57,0.9241136908531189
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,58,0.9239800572395325
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,slot_f1/dev,59,0.9252856969833374
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,0,0.736947774887085
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,1,0.736947774887085
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,2,0.7670682668685913
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,3,0.7570281028747559
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,4,0.7831325531005859
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,5,0.8313252925872803
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,6,0.8815261125564575
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,7,0.8835341334342957
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,8,0.9016064405441284
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,9,0.9036144614219666
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,10,0.9156626462936401
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,11,0.9397590160369873
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,12,0.913654625415802
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,13,0.9477911591529846
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,14,0.9457831382751465
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,15,0.9457831382751465
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,16,0.9457831382751465
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,17,0.935742974281311
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,18,0.9538152813911438
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,19,0.9538152813911438
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,20,0.9497991800308228
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,21,0.9638554453849792
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,22,0.9538152813911438
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,23,0.9598393440246582
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,24,0.9598393440246582
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,25,0.9598393440246582
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,26,0.9618473649024963
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,27,0.9678714871406555
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,28,0.9618473649024963
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,29,0.9497991800308228
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,30,0.9558233022689819
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,31,0.9678714871406555
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,32,0.9698795080184937
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,33,0.9658634662628174
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,34,0.9698795080184937
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,35,0.9678714871406555
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,36,0.9698795080184937
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,37,0.9658634662628174
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,38,0.9698795080184937
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,39,0.9658634662628174
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,40,0.9698795080184937
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,41,0.9678714871406555
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,42,0.9678714871406555
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,43,0.9658634662628174
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,44,0.9658634662628174
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,45,0.9658634662628174
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,46,0.9638554453849792
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,47,0.9638554453849792
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,48,0.9658634662628174
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,49,0.9658634662628174
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,50,0.9658634662628174
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,51,0.9658634662628174
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,52,0.9658634662628174
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,53,0.9658634662628174
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,54,0.9638554453849792
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,55,0.9618473649024963
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,56,0.9618473649024963
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,57,0.9658634662628174
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,58,0.9618473649024963
2A,2A_20260530_184854_More_layers_2+More_heads+Bigger_d,intent_acc/dev,59,0.9598393440246582
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,slot_f1/test,0,0.0
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,slot_f1/test,5,0.47738420963287354
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,slot_f1/test,10,0.7431111335754395
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,slot_f1/test,15,0.782024085521698
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,slot_f1/test,20,0.8071101903915405
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,slot_f1/test,25,0.8350369930267334
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,slot_f1/test,30,0.8541263341903687
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,slot_f1/test,35,0.8621721267700195
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,slot_f1/test,40,0.8726762533187866
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,slot_f1/test,45,0.88022381067276
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,slot_f1/test,50,0.8835664391517639
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,slot_f1/test,55,0.8835580348968506
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,slot_f1/test,60,0.8865870833396912
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,slot_f1/test,65,0.8838268518447876
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,slot_f1/test,100,0.8867427706718445
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,intent_acc/test,0,0.707726776599884
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,intent_acc/test,5,0.7424412369728088
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,intent_acc/test,10,0.7659574747085571
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,intent_acc/test,15,0.8633818626403809
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,intent_acc/test,20,0.871220588684082
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,intent_acc/test,25,0.8756998777389526
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,intent_acc/test,30,0.8992161154747009
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,intent_acc/test,35,0.8969764709472656
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,intent_acc/test,40,0.8980963230133057
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,intent_acc/test,45,0.9126539826393127
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,intent_acc/test,50,0.9171332716941833
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,intent_acc/test,55,0.9238522052764893
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,intent_acc/test,60,0.9238522052764893
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,intent_acc/test,65,0.9227323532104492
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,intent_acc/test,100,0.9238522052764893
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,0,6.014843940734863
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,1,2.9583702087402344
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,2,2.59208607673645
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,3,2.197298288345337
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,4,1.8924634456634521
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,5,1.70493745803833
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,6,1.5793792009353638
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,7,1.473351001739502
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,8,1.3560223579406738
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,9,1.253204107284546
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,10,1.1451343297958374
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,11,0.9869402647018433
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,12,0.8477447628974915
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,13,0.7554089426994324
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,14,0.6756170392036438
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,15,0.6051942110061646
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,16,0.5578248500823975
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,17,0.5121334791183472
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,18,0.48338988423347473
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,19,0.44289904832839966
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,20,0.40989944338798523
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,21,0.38588643074035645
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,22,0.3633232116699219
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,23,0.3384174704551697
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,24,0.3160339295864105
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,25,0.29672378301620483
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,26,0.2768086791038513
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,27,0.2597600817680359
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,28,0.24573449790477753
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,29,0.23479622602462769
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,30,0.22517146170139313
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,31,0.20934170484542847
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,32,0.19754080474376678
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,33,0.18767622113227844
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,34,0.1812938153743744
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,35,0.1762118637561798
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,36,0.16680662333965302
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,37,0.15647557377815247
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,38,0.1466580182313919
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,39,0.14260120689868927
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,40,0.1402922123670578
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,41,0.13093888759613037
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,42,0.1212831437587738
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,43,0.11688637733459473
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,44,0.11184075474739075
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,45,0.10395755618810654
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,46,0.10193526744842529
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,47,0.09558185189962387
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,48,0.09408218413591385
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,49,0.08887087553739548
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,50,0.08582816272974014
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,51,0.08195963501930237
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,52,0.0873461365699768
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,53,0.08114602416753769
2A,2A_20260602_160403_Dropout0.1_+_More_layers_2+More_heads+Bigger_d,loss/train,54,0.08384522795677185
